event_id,event_label,mode,date,false_bottom_risk_level,buy_delay_flag,delay_strength,reset_ready_flag,reset_confidence,reset_reason,fast_snapback_flag,override_strength,override_reason,snapback_candidate_flag,low_reentry_flag,first_buy_override_used,override_triggered,state_after_trade,trade_reason
2018-10,2018 Q4,guard_phase2,2018-05-10,LOW,false,NONE,true,HIGH,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-11,LOW,false,NONE,true,HIGH,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-14,LOW,false,NONE,true,HIGH,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-15,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-16,LOW,false,NONE,true,MEDIUM,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-17,LOW,false,NONE,true,MEDIUM,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-18,LOW,false,NONE,true,MEDIUM,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-21,LOW,false,NONE,true,MEDIUM,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-22,LOW,false,NONE,true,MEDIUM,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-23,LOW,false,NONE,true,HIGH,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-24,LOW,false,NONE,true,HIGH,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-25,LOW,false,NONE,true,HIGH,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-29,LOW,false,NONE,true,MEDIUM,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-30,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-05-31,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-01,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-04,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-05,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-06,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-07,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-08,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-11,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-12,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-13,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-14,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-15,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-18,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-19,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-20,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-21,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-22,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-25,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-26,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-27,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-28,LOW,false,NONE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-06-29,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-02,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-03,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-05,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-06,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-09,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-10,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-11,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-12,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-13,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-16,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-17,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-18,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-19,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-20,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-23,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-24,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-25,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-26,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-27,LOW,false,NONE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-30,LOW,false,NONE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-07-31,LOW,false,NONE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-01,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-02,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-03,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-06,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-07,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-08,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-09,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-10,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-13,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-14,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-15,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-16,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-17,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-20,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-21,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-22,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-23,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-24,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-27,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-28,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-29,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-30,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-08-31,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-04,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-05,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-06,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-07,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-10,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-11,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-12,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-13,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-14,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-17,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-18,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-19,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-20,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-21,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-24,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-25,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-26,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-27,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-09-28,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-01,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-02,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-03,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-04,LOW,false,NONE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-05,LOW,false,NONE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-08,LOW,false,NONE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-09,LOW,false,NONE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-10,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,sell_executed,vFinal crash exit — MA250 retest immediate
2018-10,2018 Q4,guard_phase2,2018-10-11,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-12,LOW,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-15,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-16,LOW,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-17,LOW,false,NONE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,buy_executed,vFinal MA200 mop-up — full re-entry
2018-10,2018 Q4,guard_phase2,2018-10-18,MEDIUM,true,MODERATE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-19,MEDIUM,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-22,MEDIUM,true,MODERATE,false,LOW,STRUCTURE,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-23,MEDIUM,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-24,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-25,LOW,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-26,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-29,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-30,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-10-31,LOW,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-01,LOW,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-02,LOW,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-05,LOW,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-06,LOW,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-07,LOW,true,WEAK,true,MEDIUM,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-08,LOW,true,WEAK,true,MEDIUM,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-09,LOW,true,WEAK,true,MEDIUM,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-12,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-13,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-14,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-15,MEDIUM,true,WEAK,true,MEDIUM,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-16,MEDIUM,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-19,MEDIUM,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-20,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-21,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-23,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-26,MEDIUM,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-27,LOW,false,NONE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-28,MEDIUM,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-29,MEDIUM,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-11-30,MEDIUM,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-03,MEDIUM,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-04,MEDIUM,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-06,MEDIUM,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-07,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-10,MEDIUM,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-11,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-12,MEDIUM,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-13,MEDIUM,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-14,MEDIUM,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-17,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-18,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-19,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-20,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-21,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-24,HIGH,true,STRONG,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-26,LOW,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-27,LOW,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-28,LOW,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2018-12-31,LOW,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-02,LOW,false,NONE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-03,MEDIUM,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-04,LOW,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-07,LOW,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-08,LOW,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-09,LOW,true,MODERATE,false,LOW,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-10,LOW,true,WEAK,true,MEDIUM,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-11,LOW,true,WEAK,true,MEDIUM,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-14,LOW,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-15,LOW,true,WEAK,true,MEDIUM,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-16,LOW,true,WEAK,true,MEDIUM,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-17,LOW,true,WEAK,true,MEDIUM,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-18,LOW,true,WEAK,true,MEDIUM,REBOUND,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-22,LOW,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-23,LOW,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
2018-10,2018 Q4,guard_phase2,2019-01-24,LOW,true,MODERATE,false,LOW,EXHAUSTION,false,NONE,SNAPBACK,false,false,false,false,hold,
